Date,DJIA,Open,High,Low,Vol.,Change %
2004/07/27,10085.14,9963.54,10103.13,9963.54,236.27M,1.24%
2004/07/26,9961.92,9964.71,10003.80,9913.92,221.24M,0.00%
2004/07/23,9962.22,10045.46,10045.47,9931.77,238.54M,-0.88%
2004/07/22,10050.33,10047.60,10073.49,9946.88,247.87M,0.04%
2004/07/21,10046.13,10156.30,10237.12,10045.61,277.57M,-1.01%
2004/07/20,10149.07,10094.43,10155.63,10072.68,197.64M,0.54%
2004/07/19,10094.06,10140.95,10148.63,10063.31,198.38M,-0.45%
2004/07/16,10139.78,10162.34,10238.37,10135.13,267.31M,-0.23%
2004/07/15,10163.16,10208.20,10235.65,10162.94,231.93M,-0.45%
2004/07/14,10208.80,10232.84,10286.89,10172.39,298.90M,-0.38%
2004/07/13,10247.59,10238.37,10257.10,10230.63,160.63M,0.09%
2004/07/12,10238.22,10211.75,10257.10,10162.18,155.52M,0.24%
2004/07/09,10213.22,10173.12,10239.25,10173.12,161.23M,0.41%
2004/07/08,10171.56,10238.52,10263.73,10166.25,181.79M,-0.67%
2004/07/07,10240.29,10211.92,10266.61,10199.29,179.94M,0.21%
2004/07/06,10219.34,10280.26,10280.26,10191.40,180.07M,-0.62%
2004/07/02,10282.83,10334.00,10334.08,10264.92,146.60M,-0.50%
2004/07/01,10334.16,10434.00,10448.09,10274.51,234.90M,-0.97%
2004/06/30,10435.48,10413.43,10471.24,10375.67,227.80M,0.21%
2004/06/29,10413.43,10356.35,10429.13,10341.68,180.21M,0.54%
2004/06/28,10357.09,10377.52,10464.38,10337.70,231.10M,-0.14%
2004/06/25,10371.84,10444.24,10487.54,10369.92,308.25M,-0.69%
2004/06/24,10443.81,10477.43,10487.46,10433.56,214.33M,-0.34%
2004/06/23,10479.57,10395.14,10486.87,10359.46,210.77M,0.81%
2004/06/22,10395.07,10370.21,10401.18,10307.25,203.47M,0.23%
2004/06/21,10371.47,10417.82,10440.05,10363.36,175.30M,-0.43%
2004/06/18,10416.41,10375.82,10437.90,10358.00,300.68M,0.37%
2004/06/17,10377.52,10378.59,10390.01,10338.13,169.82M,-0.02%
2004/06/16,10379.58,10380.23,10393.42,10355.51,153.02M,-0.01%
2004/06/15,10380.43,10336.51,10428.05,10336.51,223.78M,0.44%
2004/06/14,10334.73,10401.23,10401.30,10307.05,166.53M,-0.72%
2004/06/10,10410.10,10367.80,10410.95,10367.80,154.09M,0.40%
2004/06/09,10368.44,10431.10,10431.32,10364.96,175.09M,-0.61%
2004/06/08,10432.52,10389.41,10432.81,10353.05,170.22M,0.40%
2004/06/07,10391.08,10243.31,10391.15,10243.31,172.49M,1.45%
2004/06/04,10242.82,10196.83,10302.08,10196.69,161.19M,0.46%
2004/06/03,10195.91,10261.85,10281.92,10193.78,162.84M,-0.65%
2004/06/02,10262.97,10199.78,10288.81,10197.06,183.54M,0.59%
2004/06/01,10202.65,10187.18,10214.57,10134.86,166.58M,0.14%
2004/05/28,10188.45,10205.83,10216.63,10172.77,159.56M,-0.16%
2004/05/27,10205.20,10109.89,10222.24,10109.89,186.67M,0.94%
2004/05/26,10109.89,10116.84,10128.84,10077.81,171.70M,-0.08%
2004/05/25,10117.62,9958.08,10121.67,9915.86,213.95M,1.60%
2004/05/24,9958.43,9968.02,10045.45,9927.14,187.00M,-0.08%
2004/05/21,9966.74,9939.34,10036.78,9939.27,180.98M,0.29%
2004/05/20,9937.64,9939.12,9970.64,9900.59,155.57M,0.00%
2004/05/19,9937.71,9962.55,10093.21,9933.11,227.42M,-0.31%
2004/05/18,9968.51,9906.71,9987.04,9906.64,191.77M,0.62%
2004/05/17,9906.91,10009.92,10009.92,9862.77,199.67M,-1.06%
2004/05/14,10012.87,10008.43,10065.68,9938.42,175.18M,0.02%
2004/05/13,10010.74,10044.31,10074.11,9970.93,215.31M,-0.34%
2004/05/12,10045.16,10011.52,10048.21,9852.19,246.41M,0.26%
2004/05/11,10019.47,9989.24,10038.35,9974.05,223.65M,0.29%
2004/05/10,9990.02,10116.28,10116.28,9932.74,272.13M,-1.26%
2004/05/07,10117.34,10240.62,10271.99,10114.86,228.14M,-1.21%
2004/05/06,10241.26,10308.20,10308.20,10170.51,202.69M,-0.68%
2004/05/05,10310.95,10316.98,10348.35,10291.08,172.17M,-0.06%
2004/05/04,10317.20,10314.32,10386.32,10266.17,208.02M,0.03%
2004/05/03,10314.00,10227.27,10329.05,10227.13,198.83M,0.86%
2004/04/30,10225.57,10273.06,10333.87,10225.57,218.01M,-0.45%
2004/04/29,10272.27,10339.41,10407.97,10219.18,231.88M,-0.68%
2004/04/28,10342.60,10476.67,10476.95,10333.87,232.09M,-1.29%
2004/04/27,10478.16,10445.38,10537.35,10441.75,213.41M,0.32%
2004/04/26,10444.73,10472.91,10512.79,10418.12,183.04M,-0.27%
2004/04/23,10472.84,10463.11,10482.91,10410.60,277.08M,0.11%
2004/04/22,10461.20,10314.99,10496.61,10292.28,265.74M,1.40%
2004/04/21,10317.27,10311.87,10332.88,10250.48,232.63M,0.03%
2004/04/20,10314.50,10437.85,10487.67,10313.58,204.71M,-1.18%
2004/04/19,10437.85,10451.62,10451.76,10399.47,173.34M,-0.14%
2004/04/16,10451.97,10398.32,10460.06,10376.39,234.66M,0.52%
2004/04/15,10397.46,10377.95,10430.62,10322.16,262.88M,0.19%
2004/04/14,10377.95,10378.10,10415.28,10322.94,230.46M,-0.03%
2004/04/13,10381.28,10516.05,10552.61,10361.99,202.54M,-1.28%
2004/04/12,10515.56,10444.38,10526.27,10443.81,142.19M,0.70%
2004/04/08,10442.03,10482.77,10554.10,10393.91,187.73M,-0.36%
2004/04/07,10480.15,10569.26,10569.26,10465.33,218.04M,-0.86%
2004/04/06,10570.81,10553.76,10570.81,10505.11,175.72M,0.12%
2004/04/05,10558.37,10470.59,10558.66,10465.63,182.13M,0.84%
2004/04/02,10470.59,10375.33,10496.44,10375.33,243.07M,0.94%
2004/04/01,10373.33,10357.52,10419.04,10342.59,218.66M,0.15%
2004/03/31,10357.70,10380.89,10401.70,10314.89,207.40M,-0.23%
2004/03/30,10381.70,10327.63,10387.26,10306.15,189.06M,0.50%
2004/03/29,10329.63,10212.91,10350.45,10212.91,197.15M,1.14%
2004/03/26,10212.97,10218.37,10271.78,10181.04,198.83M,-0.06%
2004/03/25,10218.82,10049.56,10226.08,10049.49,216.42M,1.70%
2004/03/24,10048.23,10065.41,10108.15,10007.49,224.31M,-0.15%
2004/03/23,10063.64,10066.67,10131.35,10047.41,215.26M,-0.01%
2004/03/22,10064.75,10185.93,10186.15,10012.16,248.93M,-1.20%
2004/03/19,10186.60,10295.85,10314.59,10182.60,261.59M,-1.06%
2004/03/18,10295.78,10298.96,10328.82,10214.15,218.82M,-0.04%
2004/03/17,10300.30,10184.30,10326.52,10184.30,181.21M,1.14%
2004/03/16,10184.67,10103.41,10221.11,10103.41,194.56M,0.81%
2004/03/15,10102.89,10238.45,10241.11,10092.47,219.15M,-1.34%
2004/03/12,10240.08,10130.67,10241.19,10130.67,223.35M,1.10%
2004/03/11,10128.38,10288.85,10321.41,10120.38,292.05M,-1.64%
2004/03/10,10296.89,10457.59,10473.86,10284.67,259.00M,-1.53%
2004/03/09,10456.96,10529.52,10529.70,10424.07,246.27M,-0.69%
2004/03/08,10529.48,10595.37,10634.29,10526.89,199.30M,-0.62%
2004/03/05,10595.55,10582.59,10651.33,10524.59,223.55M,0.07%
2004/03/04,10588.00,10593.48,10603.25,10562.74,161.05M,-0.05%
2004/03/03,10593.11,10588.59,10610.00,10550.14,188.80M,0.02%
2004/03/02,10591.48,10678.36,10678.36,10568.88,215.58M,-0.81%
2004/03/01,10678.14,10582.25,10695.55,10582.22,185.03M,0.89%
2004/02/27,10583.92,10581.55,10652.36,10563.63,200.05M,0.04%
2004/02/26,10580.14,10598.14,10612.14,10539.33,185.03M,-0.20%
2004/02/25,10601.62,10566.59,10615.56,10560.07,192.42M,0.33%
2004/02/24,10566.37,10609.55,10637.11,10521.70,225.67M,-0.41%
2004/02/23,10609.62,10619.55,10644.96,10560.44,229.95M,-0.09%
2004/02/20,10619.03,10666.29,10688.22,10580.66,220.56M,-0.43%
2004/02/19,10664.73,10674.59,10753.63,10656.59,219.89M,-0.07%
2004/02/18,10671.99,10706.68,10720.51,10646.96,164.36M,-0.40%
2004/02/17,10714.88,10628.88,10735.25,10628.74,169.73M,0.82%
2004/02/13,10627.85,10696.22,10734.69,10604.14,208.34M,-0.62%
2004/02/12,10694.07,10735.18,10735.29,10688.36,197.56M,-0.41%
2004/02/11,10737.70,10605.48,10746.88,10572.59,277.85M,1.17%
2004/02/10,10613.85,10578.74,10626.66,10559.26,160.59M,0.33%
2004/02/09,10579.03,10592.00,10618.51,10564.44,160.72M,-0.13%
2004/02/06,10593.03,10494.89,10593.40,10464.52,182.88M,0.93%
2004/02/05,10495.55,10469.33,10522.52,10453.55,187.81M,0.24%
2004/02/04,10470.74,10503.11,10524.22,10447.18,227.76M,-0.33%
2004/02/03,10505.18,10499.48,10528.96,10457.11,183.81M,0.06%
2004/02/02,10499.18,10487.78,10568.96,10434.67,224.80M,0.11%
2004/01/30,10488.07,10510.22,10510.81,10438.96,208.99M,-0.21%
2004/01/29,10510.29,10467.41,10522.59,10417.85,273.97M,0.40%
2004/01/28,10468.37,10610.07,10658.43,10437.78,247.66M,-1.33%
2004/01/27,10609.92,10701.10,10701.77,10609.92,206.56M,-0.87%
2004/01/26,10702.51,10568.00,10705.18,10561.85,186.17M,1.27%
2004/01/23,10568.29,10625.25,10643.48,10523.85,234.26M,-0.52%
2004/01/22,10623.18,10624.22,10660.88,10607.40,219.72M,0.00%
2004/01/21,10623.62,10522.77,10643.55,10490.96,214.92M,0.90%
2004/01/20,10528.66,10601.40,10616.96,10519.49,224.30M,-0.68%
2004/01/16,10600.51,10556.37,10600.74,10542.52,254.17M,0.44%
2004/01/15,10553.85,10534.52,10592.74,10477.18,260.09M,0.15%
2004/01/14,10538.37,10428.67,10548.51,10428.67,186.28M,1.07%
2004/01/13,10427.18,10485.18,10509.85,10367.41,197.31M,-0.55%
2004/01/12,10485.18,10461.55,10491.63,10444.15,197.96M,0.25%
2004/01/09,10458.89,10589.25,10589.25,10448.67,223.25M,-1.26%
2004/01/08,10592.44,10530.07,10592.59,10530.07,237.77M,0.60%
2004/01/07,10529.03,10535.46,10539.46,10466.29,225.49M,-0.09%
2004/01/06,10538.66,10543.85,10549.18,10499.85,191.46M,-0.05%
2004/01/05,10544.07,10411.85,10544.07,10411.85,221.29M,1.29%
2004/01/02,10409.85,10452.74,10527.03,10384.30,168.89M,-0.42%
2003/12/31,10453.92,10426.30,10462.44,10407.04,138.67M,0.28%
2003/12/30,10425.04,10449.70,10456.07,10405.85,132.80M,-0.24%
2003/12/29,10450.00,10321.35,10450.00,10321.35,156.40M,1.21%
2003/12/26,10324.67,10305.85,10343.04,10304.82,49.52M,0.19%
2003/12/24,10305.19,10341.41,10341.48,10305.12,86.18M,-0.35%
2003/12/23,10341.26,10337.56,10375.93,10296.15,151.09M,0.03%
2003/12/22,10338.00,10276.48,10338.00,10255.26,165.73M,0.58%
2003/12/19,10278.22,10249.48,10293.19,10230.08,279.78M,0.29%
2003/12/18,10248.08,10141.41,10254.08,10137.34,218.01M,1.01%
2003/12/17,10145.26,10128.75,10146.38,10094.75,197.18M,0.15%
2003/12/16,10129.56,10023.34,10137.63,10023.34,233.73M,1.06%
2003/12/15,10022.82,10046.53,10139.63,10021.64,247.02M,-0.19%
2003/12/12,10042.16,10008.75,10052.07,9976.79,176.90M,0.34%
2003/12/11,10008.16,9922.45,10026.53,9920.97,208.63M,0.87%
2003/12/10,9921.86,9922.38,9958.38,9882.38,220.98M,-0.02%
2003/12/09,9923.42,9966.45,10003.12,9916.90,231.39M,-0.42%
2003/12/08,9965.27,9862.01,9970.16,9859.57,192.73M,1.04%
2003/12/05,9862.68,9923.27,9923.42,9846.31,201.64M,-0.69%
2003/12/04,9930.82,9874.83,9933.86,9865.78,216.94M,0.58%
2003/12/03,9873.42,9851.94,9942.01,9851.42,222.57M,0.20%
2003/12/02,9853.64,9899.64,9900.45,9837.27,218.17M,-0.46%
2003/12/01,9899.05,9785.35,9902.23,9785.35,227.65M,1.19%
2003/11/28,9782.46,9779.72,9804.98,9764.83,79.16M,0.03%
2003/11/26,9779.57,9763.49,9794.68,9706.01,162.21M,0.16%
2003/11/25,9763.94,9748.68,9795.21,9723.79,172.50M,0.17%
2003/11/24,9747.79,9629.87,9749.35,9629.87,192.33M,1.24%
2003/11/21,9628.53,9622.02,9650.31,9585.50,209.01M,0.09%
2003/11/20,9619.42,9688.46,9726.09,9613.72,205.97M,-0.73%
2003/11/19,9690.46,9620.68,9707.64,9614.24,192.50M,0.69%
2003/11/18,9624.16,9711.44,9750.46,9622.39,229.30M,-0.89%
2003/11/17,9710.83,9765.64,9765.64,9629.87,204.91M,-0.59%
2003/11/14,9768.68,9836.46,9892.97,9737.79,222.16M,-0.70%
2003/11/13,9837.94,9846.97,9852.90,9792.01,205.64M,-0.11%
2003/11/12,9848.83,9729.50,9859.34,9729.42,188.85M,1.14%
2003/11/11,9737.79,9756.53,9761.20,9719.05,162.75M,-0.19%
2003/11/10,9756.53,9807.49,9824.38,9736.90,172.46M,-0.54%
2003/11/07,9809.79,9857.12,9903.57,9798.61,199.35M,-0.48%
2003/11/06,9856.97,9820.68,9870.60,9773.12,183.02M,0.37%
2003/11/05,9820.83,9837.64,9859.34,9778.31,178.47M,-0.18%
2003/11/04,9838.83,9857.49,9874.83,9819.86,197.30M,-0.20%
2003/11/03,9858.46,9802.46,9896.16,9802.38,190.63M,0.59%
2003/10/31,9801.12,9786.75,9839.86,9786.75,199.61M,0.15%
2003/10/30,9786.61,9772.01,9838.76,9754.01,239.25M,0.12%
2003/10/29,9774.53,9747.05,9787.27,9724.68,224.90M,0.27%
2003/10/28,9748.31,9609.72,9749.94,9609.72,232.95M,1.46%
2003/10/27,9608.16,9584.54,9663.79,9584.54,193.71M,0.27%
2003/10/24,9582.46,9600.98,9600.98,9497.72,297.43M,-0.32%
2003/10/23,9613.13,9597.20,9622.16,9551.73,198.25M,0.16%
2003/10/22,9598.24,9741.98,9742.05,9580.24,226.89M,-1.53%
2003/10/21,9747.64,9778.31,9784.31,9736.68,207.69M,-0.31%
2003/10/20,9777.94,9721.50,9777.94,9705.57,173.84M,0.58%
2003/10/17,9721.79,9791.86,9815.79,9701.72,191.12M,-0.71%
2003/10/16,9791.72,9798.68,9823.42,9730.38,209.30M,-0.12%
2003/10/15,9803.05,9824.09,9850.01,9764.46,245.14M,-0.10%
2003/10/14,9812.98,9763.27,9812.98,9732.31,182.21M,0.50%
2003/10/13,9764.38,9675.72,9783.49,9675.57,166.22M,0.93%
